15:55:00,291,1122926
16:00:00,279,1122926
16:05:00,281,1122926
16:10:00,263,1122926
16:15:00,270,1122926
16:20:00,279,1122926
16:25:00,308,1122926
16:30:00,241,1122926
16:35:00,286,1122926
16:40:00,296,1122926
16:45:00,253,1122926
16:50:00,281,1122926
16:55:00,259,1122926
17:00:00,277,1122926
17:05:00,270,1122926
17:10:00,239,1122926
17:15:00,267,1122926
17:20:00,285,1122926
17:25:00,269,1122926
17:30:00,250,1122926
17:35:00,277,1122926
17:40:00,256,1122926
17:45:00,300,1122926
17:50:00,293,1122926
17:55:00,271,1122926
18:00:00,256,1122926
18:05:00,223,1122926
18:10:00,248,1122926
18:15:00,277,1122926
18:20:00,265,1122926
18:25:00,226,1122926
18:30:00,236,1122926
18:35:00,211,1122926
18:40:00,208,1122926
18:45:00,222,1122926
18:50:00,221,1122926
18:55:00,155,1122926
19:00:00,133,1122926
14:05:00,649,1123030
14:10:00,690,1123030
14:15:00,702,1123030
14:20:00,738,1123030
14:25:00,801,1123030
14:30:00,779,1123030
14:35:00,769,1123030
14:40:00,800,1123030
14:45:00,788,1123030
14:50:00,814,1123030
14:55:00,769,1123030
15:00:00,768,1123030
15:05:00,791,1123030
15:10:00,730,1123030
15:15:00,698,1123030
15:20:00,640,1123030
15:25:00,698,1123030
15:30:00,789,1123030
15:35:00,753,1123030
15:40:00,698,1123030
15:45:00,687,1123030
15:50:00,720,1123030
15:55:00,724,1123030
16:00:00,678,1123030
16:05:00,611,1123030
16:10:00,568,1123030
16:15:00,530,1123030
16:20:00,710,1123030
16:25:00,505,1123030
16:30:00,639,1123030
16:35:00,694,1123030
16:40:00,674,1123030
16:45:00,632,1123030
16:50:00,634,1123030
16:55:00,710,1123030
17:00:00,625,1123030
17:05:00,735,1123030
17:10:00,669,1123030
17:15:00,720,1123030
17:20:00,617,1123030
17:25:00,754,1123030
17:30:00,633,1123030
17:35:00,760,1123030
17:40:00,734,1123030
17:45:00,729,1123030
17:50:00,724,1123030
17:55:00,777,1123030
18:00:00,713,1123030
18:05:00,730,1123030
18:10:00,738,1123030
18:15:00,748,1123030
18:20:00,703,1123030
18:25:00,750,1123030
18:30:00,775,1123030
18:35:00,672,1123030
18:40:00,707,1123030
18:45:00,703,1123030
18:50:00,622,1123030
18:55:00,690,1123030
19:00:00,621,1123030
14:05:00,616,1108592
14:10:00,618,1108592
14:15:00,636,1108592
14:20:00,668,1108592
14:25:00,707,1108592
14:30:00,713,1108592
14:35:00,703,1108592
14:40:00,741,1108592
14:45:00,731,1108592
14:50:00,726,1108592
14:55:00,692,1108592
15:00:00,699,1108592
15:05:00,649,1108592
15:10:00,601,1108592
15:15:00,650,1108592
15:20:00,503,1108592
15:25:00,680,1108592
15:30:00,632,1108592
15:35:00,634,1108592
15:40:00,607,1108592
15:45:00,590,1108592
15:50:00,608,1108592
15:55:00,569,1108592
16:00:00,508,1108592
16:05:00,470,1108592
16:10:00,471,1108592
16:15:00,559,1108592
16:20:00,498,1108592
16:25:00,397,1108592
16:30:00,585,1108592
16:35:00,542,1108592
16:40:00,564,1108592
16:45:00,468,1108592
16:50:00,580,1108592
16:55:00,504,1108592
17:00:00,622,1108592
17:05:00,557,1108592
17:10:00,572,1108592
17:15:00,530,1108592
17:20:00,540,1108592
17:25:00,568,1108592
17:30:00,569,1108592
